id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
14239817,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3a942562-be7a-4e51-afd0-731c199d6ac5,"YPM ENT 723726",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-13,1966,8,13,225,,1966-8-13,"ENT number 723726; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319365"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:bcbf2b6a-90ee-45ab-8312-7269a4093395,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14239817
14240224,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3b226dd8-d89c-4546-acea-d82d70beb8f3,"YPM ENT 723815",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,,,,,,,,"ENT number 723815; lot count 1",,,,,"{ ""irn"": ""1319428"", ""solr_long_lat"": ""-114.8757324,39.25314713"" }",,,,,,,1,,,,"United States",Nevada,"White Pine County",,Ely,,39.25314713,-114.8757324,WGS84,3714,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",,,,,,,"in collection",en,,"2015-12-03 18:03:03",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:b4c12903-eb8f-4829-a63c-06704b9ce4e6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14240224
14240666,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3bc16045-d4ac-4516-9413-1ccbce38e31d,"YPM ENT 723759",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1955-07-20,1955,7,20,201,,1955-7-20,"ENT number 723759; lot count 1",,,,,"{ ""irn"": ""1319431"", ""solr_long_lat"": ""-107.10755,38.87777"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"Lake Irwin",,38.87777,-107.10755,WGS84,873,,,"digital resource",GEOLocate,,"Confidence: High, Score: 85, String: LAKE IRWIN, automated process by N. Rios and L. Gall",2743,,,,,"2743 m","in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5e6e96c2-4706-42d7-b12d-f3d20da14545,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14240666
14241013,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3c336ab6-8799-47e3-9499-52aef25c95e4,"YPM ENT 723716",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Sidney A. Hessel",,1961-08-06,1961,8,6,218,,1961-8-6,"ENT number 723716; lot count 1",,,,,"{ ""irn"": ""1319347"", ""solr_long_lat"": ""-107.100326,38.849715"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"W. side of Kebler Pass",,38.849715,-107.100326,WGS84,90,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/18/2020 12:51:32 AM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:1de6697d-7d32-401d-9727-b7420ff71ef3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14241013
14241463,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3cdc06a8-a83c-44e7-934f-7a4fdd9f22a4,"YPM ENT 723648",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-03,1966,8,3,215,,1966-8-3,"ENT number 723648; lot count 1; Mating wild, Female Par. Br. 66-6; accn=YPM.10912","sage-oak association",,,,"{ ""irn"": ""1319735"", ""solr_long_lat"": ""-107.763401,38.565166"" }",,,"Mating wild, Female Par. Br. 66-6",,,,1,,,,"United States",Colorado,"Montrose County",,"Black Canyon of the Gunnison National Park, S. boundary",,38.565166,-107.763401,WGS84,6387,,,"digital resource",GEOLocate,,"COGE Georeferencing spring 2020: julianasurprenant 4/4/2020 3:48:16 AM",2438,,,,,"2438 m","in collection",en,,"2022-01-22 21:44:27",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:062538de-f163-4673-9300-cc9a4ba26122,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14241463
14241499,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3ce53978-4228-46e8-88a7-d8002300902d,"YPM ENT 432657",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"T. N. Freeman",,1937-07-01,1937,7,1,182,,1937-7-1,"ENT number 432657; lot count 1; accn=YPM.10839",,,,,"{ ""irn"": ""1319488"", ""solr_long_lat"": ""-121.274658,66.151479"" }",,,,,,,1,,,,Canada,"Northwest Territories",,,"Cameron Bay, Great Bear Lake",,66.151479,-121.274658,WGS84,184085,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/8/2020 4:32:43 AM",,,,,,,"in collection",en,,"2021-01-19 21:45:49",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5fff0a20-6b11-44a2-8d79-30110a4b592f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14241499
14241817,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3d517d12-2afe-4343-9899-f8c6eca42add,"YPM ENT 723654",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,,,,,,,,"ENT number 723654; lot count 1",,,,,"{ ""irn"": ""1319744"", ""solr_long_lat"": ""-99.461667,50.624722"" }",,,,,,,1,,,,Canada,Manitoba,,,"near Kelwood",,50.624722,-99.461667,WGS84,1654,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/8/2020 3:22:49 AM",,,,,,,"in collection",en,,"2022-03-06 21:45:31",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:e30ca14d-374f-462a-93c3-66739d95d588,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14241817
14242029,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3da11135-fe4d-46c0-b96c-605a6abaed07,"YPM ENT 432618",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Daniel P. Muhonen",,1956-09-01,1956,9,1,245,,1956-9-1,"ENT number 432618; lot count 1",,,,,"{ ""irn"": ""1319002"", ""solr_long_lat"": ""-116.143871,44.929792"" }",,,,,,,1,,,,"United States",Idaho,"Valley County",,"Meadow Creek",,44.929792,-116.143871,WGS84,9653,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/22/2020 1:13:08 AM",,,,,,,"in collection",en,,"2020-08-11 23:38:35",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:e9c0bb50-dcff-423e-b2b5-1d01645359a8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14242029
14243420,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3f853a5d-8a6d-41e0-80e8-e3d704562b65,"YPM ENT 723709",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-07-27,1966,7,27,208,,1966-7-27,"ENT number 723709; lot count 1","sage-oak association",,,,"{ ""irn"": ""1319324"", ""solr_long_lat"": ""-107.724262,38.577782"" }",,,,,,,1,,,,"United States",Colorado,"Montrose County",,"Black Canyon of the Gunnison National Park, S. rim",,38.577782,-107.724262,WGS84,6746,,,"digital resource",GEOLocate,,"COGE Georeferencing spring 2020: julianasurprenant 4/4/2020 3:48:30 AM",2438,,,,,"2438 m","in collection",en,,"2022-01-22 21:44:27",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:dfc07e51-178e-4e20-a619-5efdb4966fda,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14243420
14244540,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:411bae8b-3fe0-489b-971d-dd8c2027ffd8,"YPM ENT 432660",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Thomas R. Manley, Evelyn S. Manley",,1991-07-11,1991,7,11,192,,1991-7-11,"ENT number 432660; lot count 1",,,,,"{ ""irn"": ""1319491"", ""solr_long_lat"": ""-106.349877,41.323998"" }",,,,,,,1,,,,"United States",Wyoming,"Albany County",,"12 mi. Centennial, Snowy Range Pass, Medicine Bow National Forest",,41.323998,-106.349877,WGS84,5102,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 7/2/2020 12:00:54 AM",,,,,,,"in collection",en,,"2022-05-06 21:44:53",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:aed36b53-8456-4d6f-a22a-c3aa1c4f6be7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14244540
14245148,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:41f9cf06-a7d4-4567-b2ec-31726716b689,"YPM ENT 723656",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-28,1967,7,28,209,,1967-7-28,"ENT number 723656; lot count 1; Female 56 X male W, Mating -, Female Par. Br. -; accn=YPM.10912",,,,,"{ ""irn"": ""1319747"", ""solr_long_lat"": ""-106.94199,39.01166"" }",,,"Female 56 X male W, Mating -, Female Par. Br. -",,,,1,,,,"United States",Colorado,"Gunnison County",,"East Maroon Pass",,39.01166,-106.94199,WGS84,301,,,"digital resource",GEOLocate,,"Confidence: High, Score: 91, String: EAST MAROON PASS, automated process by N. Rios and L. Gall",3597,,,,,"3597 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:aeaf683a-a2a8-455d-956c-f38b8c9f4d27,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14245148
14246524,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:43e9ba64-a9ea-409d-92fe-1c16b41d4fb0,"YPM ENT 723708",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-13,1966,8,13,225,,1966-8-13,"ENT number 723708; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319323"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:b664b60e-d66b-4a56-b950-c67bbb10e03b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14246524
14249464,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:47fc116a-2b4e-445a-bbec-735875df9eb1,"YPM ENT 723712",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-23,1966,8,23,235,,1966-8-23,"ENT number 723712; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319330"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5ff685dd-8e81-4803-9a57-fcfe4fdbffb1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14249464
14249616,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:48335ce5-dda8-4f31-8d08-b090807ebc69,"YPM ENT 723863",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-07-23,1966,7,23,204,,1966-7-23,"ENT number 723863; lot count 1; Female by male, mating wild; accn=YPM.10892","Alfalfa Field",,,,"{ ""irn"": ""1319465"", ""solr_long_lat"": ""-99.472604,40.365566"" }",,,"Female by male, mating wild",,,,1,,,,"United States",Nebraska,"Phelps County",,Atlanta,,40.365566,-99.472604,WGS84,699,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: femorym 6/12/2020 11:06:04 PM",,,,,,,"in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:8db92ff0-8227-48d9-8acc-3a23e28cbd8c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14249616
14250168,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:48efc9c3-6724-4388-82aa-8cc776457d8f,"YPM ENT 723711",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-12,1966,8,12,224,,1966-8-12,"ENT number 723711; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319329"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:cecf34d6-74d3-480e-bf53-93947c0c7715,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14250168
14250272,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:491297d9-a21b-47c0-be0b-31a854ac2cc6,"YPM ENT 723763",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Sidney A. Hessel",,1961-08-07,1961,8,7,219,,1961-8-7,"ENT number 723763; lot count 1",,,,,"{ ""irn"": ""1319439"", ""solr_long_lat"": ""-106.54642,38.83555"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"Taylor Park",,38.83555,-106.54642,WGS84,301,,,"digital resource",GEOLocate,,"Confidence: High, Score: 86, String: TAYLOR PARK, automated process by N. Rios and L. Gall",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:a481ad68-c09a-444e-8a20-6e1c8f674afc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14250272
14250626,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:498b19e0-28c4-4776-a9d8-3de7ae9a1a6c,"YPM ENT 723703",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Donald S. Chambers",,1961-08-05,1961,8,5,217,,1961-8-5,"ENT number 723703; lot count 1; Pupa found wild; accn=YPM.10854",,,,,"{ ""irn"": ""1319361"", ""solr_long_lat"": ""-106.98,38.95"" }",,,"Pupa found wild",,,,1,,,,"United States",Colorado,"Gunnison County",,Gothic,,38.95,-106.98,NAD27,5000,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",2896,,,,,"2896 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:018a63b9-3d2f-4e8a-86ee-ecc24366b608,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14250626
14250920,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:49eeaaf0-347f-4531-9993-9a191c812fa4,"YPM ENT 432664",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"David L. Threatful",,1988-04-13,1988,4,13,104,,1988-4-13,"ENT number 432664; lot count 1; accn=YPM.10840",,,,,"{ ""irn"": ""1319780"", ""solr_long_lat"": ""-119.317493,50.258978"" }",,,,,,,1,,,,Canada,"British Columbia",Vernon,,"Bella Vista",,50.258978,-119.317493,,3221,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020, L. F. Gall",488,,,,,"488 m","in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:783bf246-e5ab-4f2a-b5da-798a2db5ce83,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14250920
14251093,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4a270966-ad99-4672-9b72-d1faac763f9d,"YPM ENT 723600",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"James F. Wells",,1970-08-31,1970,8,31,243,,1970-8-31,"ENT number 723600; lot count 1",,,,,"{ ""irn"": ""1319332"", ""solr_long_lat"": ""-121.2762,46.95984"" }",,,,,,,1,,,,"United States",Washington,"Yakima County",,"Pleasant Valley",,46.95984,-121.2762,WGS84,1506,,,"digital resource",GEOLocate,,"Confidence: High, Score: 90, String: PLEASANT VALLEY, automated process by N. Rios and L. Gall",,,,,,,"in collection",en,,"2020-08-12 23:18:34",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:63d8b525-30f4-4b3a-aaf8-59aea8181de7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14251093
14252479,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4bffa90a-94f3-4325-acf4-df1a0ad21c98,"YPM ENT 723734",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-26,1966,8,26,238,,1966-8-26,"ENT number 723734; lot count 1","low mountain meadow",,,,"{ ""irn"": ""1319375"", ""solr_long_lat"": ""-106.98,38.95"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,Gothic,,38.95,-106.98,NAD27,5000,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",2896,,,,,"2896 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:31ff047d-1cf5-4b74-ac98-1fc0c981ef91,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14252479
14252722,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4c5a2796-71d6-4107-bbd4-6eb00065eff2,"YPM ENT 723738",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-03,1966,8,3,215,,1966-8-3,"ENT number 723738; lot count 1","sage-oak association",,,,"{ ""irn"": ""1319380"", ""solr_long_lat"": ""-107.763401,38.565166"" }",,,,,,,1,,,,"United States",Colorado,"Montrose County",,"Black Canyon of the Gunnison National Park, S. boundary",,38.565166,-107.763401,WGS84,6387,,,"digital resource",GEOLocate,,"COGE Georeferencing spring 2020: julianasurprenant 4/4/2020 3:48:16 AM",2438,,,,,"2438 m","in collection",en,,"2022-01-22 21:44:27",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:bdfbcce2-f364-4932-b919-a4ec3e28af72,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14252722
14253997,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4e2b9476-3104-421b-a69c-2a4c8db4f5ec,"YPM ENT 723638",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-27,1967,7,27,208,,1967-7-27,"ENT number 723638; lot count 1; Female 63 X Male W, Mating -, Female Par. Br. -",,,,,"{ ""irn"": ""1319703"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,"Female 63 X Male W, Mating -, Female Par. Br. -",,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2621,,,,,"2621 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:4b4a7edc-a8a3-4c91-b6cc-357ddf66157a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14253997
14255010,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4f928b03-0e61-4870-a234-c00aa1d4440b,"YPM ENT 723655",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,,,,,,,,"ENT number 723655; lot count 1",,,,,"{ ""irn"": ""1319745"", ""solr_long_lat"": ""-110,53.28333"" }",,,,,,,1,,,,Canada,Saskatchewan,,,Lloydminster,,53.28333,-110,WGS84,3036,,,"digital resource",GEOLocate,,"Confidence: High, Score: 87, String: LLOYDMINSTER, automated process by N. Rios and L. Gall",,,,,,,"in collection",en,,"2022-03-06 21:45:31",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:d5522ae6-011c-40d8-ba56-01a597f9fa15,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14255010
14255122,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:4fb6afc9-294e-46aa-beb2-dd41c04f5dbe,"YPM ENT 723714",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-22,1966,8,22,234,,1966-8-22,"ENT number 723714; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319333"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:435483c3-b409-4f61-8fa3-b015683da963,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14255122
