coreid,abcd:typifiedName,aec:associatedTaxa,ala:photographer,ala:species,ala:subfamily,ala:subspecies,ala:superfamily,chrono:ChronometricAge,dc:language,dc:rights,dc:type,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:caste,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:cultivarEpithet,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:degreeOfEstablishment,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genericName,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:identifiedByID,dwc:individualCount,dwc:informationWithheld,dwc:infragenericEpithet,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphic,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:organismScope,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentEventID,dwc:parentNameUsage,dwc:parentNameUsageID,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:recordedByID,dwc:relatedResourceID,dwc:relationshipOfResource,dwc:relationshipRemarks,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subfamily,dwc:subgenus,dwc:subtribe,dwc:superfamily,dwc:taxonConceptID,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:tribe,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimIdentification,dwc:verbatimLabel,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:vitality,dwc:waterBody,dwc:year,flag_encoding_error,gbif:Identifier,gbif:Reference,gbif:identifiedByID,gbif:recordedByID,idigbio:recordId,obis:ExtendedMeasurementOrFact,symbiota:paleo-element,symbiota:paleo-eon,symbiota:paleo-epoch,symbiota:paleo-era,symbiota:paleo-period,symbiota:paleo-stage,symbiota:recordEnteredBy,symbiota:recordID,symbiota:verbatimScientificName,taxonRankID,zan:ChronometricDate
ec1f8df1-fba0-4b57-b8cf-01218eee08f1,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1707029,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM266705,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,17,,,,,,,,,,,,,1980-05-17,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Mission Gorge,,,,,,,,,,,,5,,,,,,,,,,f80175a2-eab2-4175-9465-767f024ed913,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Rbbert B. Parks,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,138,California,,,,,,156015,Species,,,,,,,,,17 MAY 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,e3f5a127-8fc0-47d2-bc95-67aab6324e8c,,,
aa3882d0-1b8a-4f43-8f3f-e65cc41cefd3,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-08-09 12:36:21,https://ecdysis.org/collections/individual/index.php?occid=4985979,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM271902,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San diego,,,,,,9,,,,,,,,,,,,,1979-06-09,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Mission Dam, San Diego",,,,,,,,,,,,6,,,,,,,,,,0e324e7c-355a-4183-b017-2cfc55c45f77,The Cabbage White,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Stoddard,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,160,California,,,,,,156015,Species,,,,,,,,,9 June 1979,,,,,,,,,,,1979,,,,,,,,,,,,,,mlew,0e324e7c-355a-4183-b017-2cfc55c45f77,,,
a1d98a4a-718a-4dd3-a10d-6658aa10461a,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2023-03-13 16:56:59,https://ecdysis.org/collections/individual/index.php?occid=3660965,,Denver Museum of Nature & Science,,,,,,,,,,,,,,,,PreservedSpecimen,,,,ZE.124596,Insecta,,Ento,85d00be2-3f99-49c2-9185-3942fca4c5dc,,,10,United States,,Douglas,,,,,2021,6,39.44145,-105.071167,,,,,,,,,,,2021-05-06,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,S.M. Nelson,,1,,,,DMNS,,,,Animalia,,,,,,,Adult,,,Roxborough State Park,,,,,,,,,,1852,,5,,,,,,,,,,646f93d5-7bd0-4d4e-bf1d-a582cff1d366,Time 10:52-14:00; S. Mark Nelson Collection,,Lepidoptera,,,,,,,,2022-8,,,,,Arthropoda,,,,,"Nelson, S. Mark; S. Heinz",,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,126,Colorado,,,,,,156015,Species,,,,,,N39°26.487' W105°04.270',,6077',2021 May 6,,,,,,,,,,,2021,,,,,,,,,,,,,,ccarr,89292719-dadf-4486-b7ce-98fec7141191,,,
d42f1873-8e51-4894-9e03-5157c1c9d0b5,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681076,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211806,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,10,,,,,,,,,,,,,1976-12-10,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Imperial Beach, Palm City",,,,,,,,,,,,12,,,,,,,,,,bc768757-657a-4b75-8502-9a494cef8c22,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J.W. Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,345,California,,,,,,156015,Species,,,,,,,,,10 Dec. 1976,,,,,,,,,,,1976,,,,,,,,,,,,,,,0c641f3b-c9f9-49fe-a494-3c3c51eb4b0c,,,
e630e1e9-8fe1-49b2-8930-0b905caf0c11,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681089,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211298,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United Kingdom,,,,,,,,28,,,,,,,,,,,,,1993-07-28,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Hemsby, Norfolk, England",,,,,,,,,,,,7,,,,,,,,,,f953ec2a-e973-4627-b50d-8e141622381d,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,209,,,,,,,156015,Species,,,,,,,,,7-28-93,,,,,,,,,,,1993,,,,,,,,,,,,,,,efd494f5-8959-4ac7-87df-8e9c8179bee7,,,
3b5d9b90-47e9-4b5a-9163-5bf03daeb18f,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681145,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211809,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,7000,United States,,San Diego,,,,,,18,32.830088,-117.03945,,,,,,,,,,,1955-06-18,,,,Pieridae,,,,,,,,Pieris,,,,Marker placed at estimated Mission Gorge Road midpoint. Uncertainty extends a 7000 m radius to include all road and immediate surrounding area.,georef batch tool 2022-08-17,reviewed - high confidence,cmojica (2022-08-17 12:27:00),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Mission Gorge,,,,,,,,,,,,6,,,,,,,,,,96b4438a-0b1d-4db3-a6b5-49ac33f46ed9,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R.W. Breedlove,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,169,California,,,,,,156015,Species,,,,,,,,,JUN 18 '55,,,,,,,,,,,1955,,,,,,,,,,,,,,,37ac9634-c1f1-46a8-a85b-26e4ea3dec6e,,,
6db0142c-cd5d-46b9-a172-a7bd3249c75a,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681158,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211818,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,7000,United States,,San Diego,,,,,,5,32.830088,-117.03945,,,,,,,,,,,1976-06-05,,,,Pieridae,,,,,,,,Pieris,,,,Marker placed at estimated Mission Gorge Road midpoint. Uncertainty extends a 7000 m radius to include all road and immediate surrounding area.,georef batch tool 2022-08-17,reviewed - high confidence,cmojica (2022-08-17 12:27:00),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Mission Gorge,,,,,,,,,,,,6,,,,,,,,,,d1c944b0-3763-451d-99d2-9aec506e88c9,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R.W. Breedlove,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,157,California,,,,,,156015,Species,,,,,,,,,JUN 5 '76,,,,,,,,,,,1976,,,,,,,,,,,,,,,43734c78-2e46-4501-869c-6bb51b12872b,,,
761c6eed-69c7-463c-aa2b-751a3bc872e9,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681296,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212431,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,9,,,,,,,,,,,,,1979-07-09,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Alisitos, 37 miles south of of Tijuana",,,,,,,,,,,,7,,,,,,,,,,e765d95d-71da-4f53-90e2-8d494fcb72cd,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J.W.B.,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,190,Baja California,,,,,,156015,Species,,,,,,,,,9 JULY 1979,,,,,,,,,,,1979,,,,,,,,,,,,,,,bfd02221-7eea-4d7c-9b7c-01eb325b8be6,,,
66debd7b-23f6-4996-8768-ca29f81d2253,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681424,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211840,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,12,,,,,,,,,,,,,1980-04-12,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,20 miles south of Tijuana,,,,,,,,,,,,4,,,,,,,,,,41963d49-6ad2-4684-bbf9-65ea885e26a0,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,103,Baja California,,,,,,156015,Species,,,,,,,,,12 APR 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,9d6b9ef5-b8c5-420b-9b8c-68d6a4c236b0,,,
37c48599-5000-4492-86c5-c5f7e26882ac,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images,,,,2024-06-07 15:47:13,https://ecdysis.org/collections/individual/index.php?occid=3435220,,The Regents of the University of California,,,"[{""dwc:identifiedBy"": ""Katja Seltmann"", ""idigbio:recordID"": ""urn:uuid:d3350420-6cd0-4508-b4a8-34f0216829b9"", ""coreid"": ""3435220"", ""dwc:scientificNameAuthorship"": ""(Linnaeus, 1758)"", ""dwc:dateIdentified"": ""2024"", ""dcterms:modified"": ""2024-01-24 11:47:21"", ""dwc:scientificName"": ""Pieris rapae""}]",,,,,,,,,,,,,PreservedSpecimen,,,,UCSB-IZC00058902,Insecta,,IZC,b03a3f0c-bfa5-4e02-b5d3-56ff38626302,,,751,United States,,Santa Barbara,,,,,2024,10,34.409332,-119.861511,,,,,,,,,,,2022-04-10,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,georef batch tool 2024-06-06,,almalove (2024-06-07 15:47:13),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Katja Seltmann,,1,,,,UCSB,,,,Animalia,,,,,,,Adult,,,"Isla Vista, Isla Vista Beach",,,,,,,,,,,,4,Isla Vista,,,,,,,,,2698c70b-1b95-477e-b488-5bdb79f14678,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Ramos,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,100,California,,,,,,156015,Species,,,,,,,,,10 April 2022,,,,,,,,,,,2022,,,,,,,,,,,,,,almalove,2698c70b-1b95-477e-b488-5bdb79f14678,,,
b8a986e5-f255-4c68-88be-8c8b15a5f232,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681066,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211277,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United Kingdom,,,,,,,,6,,,,,,,,,,,,,1971-05-06,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Woodley, Ramsey, England",,,,,,,,,,,,5,,,,,,,,,,9b90a647-d16c-403a-8cd3-c11f5f1ec6a7,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,126,,,,,,,156015,Species,,,,,,,,,6 May 71,,,,,,,,,,,1971,,,,,,,,,,,,,,,25fc441b-17d6-4260-9669-3f9823f8d9d8,,,
2fac389b-a51d-4ae9-855b-cf2584ebd393,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681082,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211802,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,24,,,,,,,,,,,,,1948-07-24,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Little Murray,,,,,,,,,,,,7,,,,,,,,,,7c9fec98-5ff8-4821-adbf-eda9d560349a,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R.W. Breedlove,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Female,rapae,206,California,,,,,,156015,Species,,,,,,,,,Jul 24 '48,,,,,,,,,,,1948,,,,,,,,,,,,,,,83c4d24f-f902-4915-badc-a868a1c5462d,,,
2a05781a-430c-44fe-b777-14a3826f000d,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681115,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211320,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,0,,,,,,,,,,,,,1975-12,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"South of San Diego, east of Imperial Boulevard",,,,,,,,,,,,12,,,,,,,,,,f44260ab-7a2c-4ae1-af45-30e01a867004,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,California,,,,,,156015,Species,,,,,,,,,DEC. 1975,,,,,,,,,,,1975,,,,,,,,,,,,,,,81e329bb-012c-4553-bddc-eed276497287,,,
9022872d-42cc-4038-8b2f-ab027eb61eab,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681219,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212369,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Sweden,,,,,,,,29,,,,,,,,,,,,,1972-07-29,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"South of Gotland, Stanga",,,,,,,,,,,,7,,,,,,,,,,924c39fa-977f-4bb8-ada9-0d652c05e424,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,U. Wahlst,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,211,,,,,,,156015,Species,,,,,,,,,29 VII 1972,,,,,,,,,,,1972,,,,,,,,,,,,,,,1ba61bf0-0a9c-44b1-a8ac-f91e11160ca5,,,
acd1dc40-af05-4efe-8999-662861996c12,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681421,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211828,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,3000,United States,,San Diego,,,,,,10,32.656439,-116.285102,,,,,,,,,,,1980-10-10,,,,Pieridae,,,,,,,,Pieris,,,,Marker placed at estimated midpoint between the towns. Uncertainty extends a 3000 m radius to include all estimated town area for both towns.,georef batch tool 2022-08-18,reviewed - high confidence,cmojica (2022-08-18 17:01:33),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Boulevard-Manzanita,,,,,,,,,,,,10,,,,,,,,,,bf80cac7-3d75-447c-8a3e-49e0f2600b1c,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R. Messner,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,284,California,,,,,,156015,Species,,,,,,,,,10 October 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,83b34df8-a039-4a34-8ee8-ab13726d4d85,,,
5c2654aa-8e76-42de-8d4f-998d01a44b22,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681445,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211835,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Lancaster,,,,,,5,,,,,,,,,,,,,1940-05-05,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Adamstown,,,,,,,,,,,,5,,,,,,,,,,716cbf12-adbb-4eac-970c-167e342e549d,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,126,Pennsylvania,,,,,,156015,Species,,,,,,,,,5 MAY 1940,,,,,,,,,,,1940,,,,,,,,,,,,,,,fb6aef1a-e300-4505-9060-fd51934bbba8,,,
7df8349d-efd3-4c51-ab10-474ef15e9a55,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2020-10-15 00:00:00,https://ecdysis.org/collections/individual/index.php?occid=2261764,,Luther College,,,,,,,,,,,,,,,,PreservedSpecimen,,,,LCDI-LERC-00052,Insecta,,LERC,0a2d1691-227d-402d-82e0-47cdfd569a6f,,,,United States,,Winneshiek,,,,,,13,43.31363,-91.743696,,,,,,,,,,,1973-10-13,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Jennifer Bovee,,,,,,LCDI,,,,Animalia,,,,,,,,,,Freeport Marsh,,,,,,,,,,,,10,Decorah,,,,,,,,,ab5cfe4d-63c5-4687-8df6-15e19d787dd4,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,,,,,,,,,,,,,,Butterfly Net,Pieris rapae,"(Linnaeus, 1758)",,,rapae,286,Iowa,,,,,,156015,Species,,,,,,"43.31363, -91.743696",,,10/13/1973,,,,,,,,,,,1973,,,,,,,,,,,,,,,a7e022d5-b8dc-4dfb-8bd8-11fc4b158736,,,
