coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
73546100-d380-40ff-bab4-04cd3dd268bc,,,,,,,https://api.idigbio.org/v2/media/3237d6e81eb1b381d4e021fd2b5d2a13?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481074,,,,,,,,,,,https://api.idigbio.org/v2/media/3237d6e81eb1b381d4e021fd2b5d2a13?size=webview,,,,,,en,,,,,,,,urn:uuid:68527615-71d0-450d-a8b1-d0ca317b61ca,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/3237d6e81eb1b381d4e021fd2b5d2a13?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/3237d6e81eb1b381d4e021fd2b5d2a13?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
73546100-d380-40ff-bab4-04cd3dd268bc,,,,,,,https://api.idigbio.org/v2/media/cb8f0c6829eb4fddebc9b16fd6b115e0?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481074,,,,,,,,,,,https://api.idigbio.org/v2/media/cb8f0c6829eb4fddebc9b16fd6b115e0?size=webview,,,,,,en,,,,,,,,urn:uuid:fa615ce0-815d-4749-84ea-17d232f426ef,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/cb8f0c6829eb4fddebc9b16fd6b115e0?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/cb8f0c6829eb4fddebc9b16fd6b115e0?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
5930892b-5366-41e3-89a9-5f2351d93289,,,,,,,https://api.idigbio.org/v2/media/db143ae2df666fc3925ea29dd28579b4?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481075,,,,,,,,,,,https://api.idigbio.org/v2/media/db143ae2df666fc3925ea29dd28579b4?size=webview,,,,,,en,,,,,,,,urn:uuid:6c15331b-a8f7-430b-a6ad-4930f259ed37,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/db143ae2df666fc3925ea29dd28579b4?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/db143ae2df666fc3925ea29dd28579b4?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
5930892b-5366-41e3-89a9-5f2351d93289,,,,,,,https://api.idigbio.org/v2/media/1113865fb8f1a561842b44a6f8ac6822?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481075,,,,,,,,,,,https://api.idigbio.org/v2/media/1113865fb8f1a561842b44a6f8ac6822?size=webview,,,,,,en,,,,,,,,urn:uuid:9fe8db11-994b-4aee-93bc-27b9ea9c9c8f,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/1113865fb8f1a561842b44a6f8ac6822?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/1113865fb8f1a561842b44a6f8ac6822?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ed6cecba-c3d6-46fc-86be-7022643ddcf5,,,,,,,https://api.idigbio.org/v2/media/a4e0b5932ca153c23ca1a6cb7340c6f7?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481085,,,,,,,,,,,https://api.idigbio.org/v2/media/a4e0b5932ca153c23ca1a6cb7340c6f7?size=webview,,,,,,en,,,,,,,,urn:uuid:673c995b-8703-4f14-9ee3-97fda4c8d7f5,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/a4e0b5932ca153c23ca1a6cb7340c6f7?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/a4e0b5932ca153c23ca1a6cb7340c6f7?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ed6cecba-c3d6-46fc-86be-7022643ddcf5,,,,,,,https://api.idigbio.org/v2/media/85bb7d188f90a78a895d822d52193bc7?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481085,,,,,,,,,,,https://api.idigbio.org/v2/media/85bb7d188f90a78a895d822d52193bc7?size=webview,,,,,,en,,,,,,,,urn:uuid:86458f89-3de6-4250-bebc-a037d1420f7b,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/85bb7d188f90a78a895d822d52193bc7?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/85bb7d188f90a78a895d822d52193bc7?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
80e9bb99-47f3-4629-bd87-7746a0786fd1,,,,,,,,,,,,,,,,,,,http://macaulaylibrary.org/video/473065,,,,,,,,,,,,,,CUML,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,http://macaulaylibrary.org/video/473065,,,,,,,,,,Cabbage White - Pieris rapae,http://purl.org/dc/dcmitype/MovingImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUML,,http://creativecommons.org/licenses/by-nc/2.0
34943887-ad3d-4ba5-b630-23fd16e346eb,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002127_1516997614_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31463089,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002127_1516997614.jpg,,,,,,en,,,,,,,,urn:uuid:70e84bd6-d468-4b1e-9480-3dca1f5da161,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002127_1516997614_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002127_1516997614_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-26 13:13:34,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
505a4969-772e-4916-b8cf-8d0679669177,,,,,,,https://api.idigbio.org/v2/media/7310e796fc5e78a26e26560aee149cbd?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=27709562,,,,,,,,,,,https://api.idigbio.org/v2/media/7310e796fc5e78a26e26560aee149cbd?size=webview,,,,,,en,,,,,,,,urn:uuid:5e6a6bcc-4219-40b9-aea8-3602dc544e8a,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/7310e796fc5e78a26e26560aee149cbd?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/7310e796fc5e78a26e26560aee149cbd?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04 11:30:53,"Department of Entomology, MSU",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
bd709134-e5db-457d-909b-d40dad14d10d,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31466107,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236.jpg,,,,,,en,,,,,,,,urn:uuid:0269da06-624e-4386-907a-8de3399f1510,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002147_1517254236_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-29 12:30:37,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
03ae8e72-372a-44d3-9fad-a4931f7e6f5a,,,,,,,https://api.idigbio.org/v2/media/a2bb6d36b93167c281fbcf96a99283c5?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=22828815,,,,,,,,,,,https://api.idigbio.org/v2/media/a2bb6d36b93167c281fbcf96a99283c5?size=webview,,,,,,en,,,,,,,,urn:uuid:ba05a812-05d6-425c-bab1-d6abe15d72be,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/a2bb6d36b93167c281fbcf96a99283c5?size=thumbnail,,,,,,,,,,,,,,,,https://api.idigbio.org/v2/media/a2bb6d36b93167c281fbcf96a99283c5?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27 15:27:44,University of Hawaii Insect Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
8f8d7961-01ba-40e7-ba3f-a1e176644045,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211280.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392600,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211280_lg.jpg,,,,,,en,,,,,,,,urn:uuid:53dcaaeb-3696-4f72-b5e5-4faf45616e2a,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211280_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211280.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-13 11:03:32,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
535e6681-3096-49a2-b175-215726eae66e,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212332.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393546,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212332_lg.jpg,,,,,,en,,,,,,,,urn:uuid:80146193-77ff-4c0d-8180-f83a8db1f09c,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212332_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212332.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:43:38,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
f87687a0-51d6-48c8-bb6d-19ae698c65c7,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212363.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393591,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212363_lg.jpg,,,,,,en,,,,,,,,urn:uuid:839e8f0b-c16d-4d24-819f-27aae9e6bb17,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212363_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212363.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:43:59,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
b5e4bf4c-5806-4973-9e26-5635500c5ac7,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212379.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393596,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212379_lg.jpg,,,,,,en,,,,,,,,urn:uuid:8294a701-99a1-450f-9bb1-c420c9266199,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212379_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212379.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:44:01,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
743941b4-4d25-46a4-b982-fd6987f6d6ff,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212388.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393609,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212388_lg.jpg,,,,,,en,,,,,,,,urn:uuid:12c0bc85-dbe8-43e8-a7f3-c95fa7ce669a,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212388_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212388.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:44:07,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e3303249-40d3-4025-ba6e-5ca45a0d0784,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211840.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393781,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211840_lg.jpg,,,,,,en,,,,,,,,urn:uuid:bfcc89db-453c-44ae-800f-4e4461b60840,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211840_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211840.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:55:08,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
de39f17e-6401-45a3-ad2a-c934c1ed4407,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM214728.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393799,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM214728_lg.jpg,,,,,,en,,,,,,,,urn:uuid:19ad6922-ac3e-4133-8593-9f8bc591e1fc,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM214728_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM214728.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:55:18,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
60e746de-4ac7-4ce8-94a1-1b961ec7cf4e,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002160_1517422671_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31474028,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002160_1517422671.jpg,,,,,,en,,,,,,,,urn:uuid:90050ed0-e35a-4841-8859-56d2a9133df1,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002160_1517422671_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002160_1517422671_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-31 11:17:51,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
cab6823e-1fcc-4847-a01a-9255f0cb5299,,,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=26106098,,,,,,,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=webview,,,,,,en,,,,,,,,urn:uuid:323587cd-9379-47d4-bf65-af145299e073,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/42a17c8185d322be2a14ec82f69612c1?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-06 12:48:41,Davidson College,CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
dbb9becc-39e1-43b9-9046-618dfdd96c35,,,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE2/ZE2564-dorsal_1553122860_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36693136,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE2/ZE2564-dorsal_1553122860.jpg,,,,,,en,,,,,,,,urn:uuid:60a70004-1d8e-4f69-9c98-f422e57b82a1,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE2/ZE2564-dorsal_1553122860_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE2/ZE2564-dorsal_1553122860_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-20 16:01:02,Denver Museum of Nature & Science,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
abd95354-3c90-418a-b102-80cada6adf53,,,,,,,https://api.idigbio.org/v2/media/c9915494e3da5316e542e89b3d1f2c6c?size=fullsize,,https://ecdysis.org/collections/individual/index.php?occid=1942120,,,,,,,,,,,https://api.idigbio.org/v2/media/c9915494e3da5316e542e89b3d1f2c6c?size=webview,,,,,,en,,,,,,,,urn:uuid:64c25e1b-ee9c-41b9-8696-a1ba1f9cae50,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/c9915494e3da5316e542e89b3d1f2c6c?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/c9915494e3da5316e542e89b3d1f2c6c?size=fullsize,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-01 12:38:57,University of Hawaii Insect Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),not-for-profit use only
4756f08f-f895-404d-8e5d-fc5dbbb7350b,,,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_1479406154_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23721182,,,,Pieris rapae,,Photo captured on smartphone,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_1479406154.jpg,,,,,,en,,,,,,,,urn:uuid:388c522f-7797-4c70-8ae7-684f5292cc56,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_1479406154_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_1479406154_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17 11:09:15,Charles Bartlett,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
4756f08f-f895-404d-8e5d-fc5dbbb7350b,,,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_2_1479406203_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23721182,,,,Pieris rapae,,Photo captured on smartphone,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_2_1479406203.jpg,,,,,,en,,,,,,,,urn:uuid:65b50532-7f67-4d9c-90cf-4618d867a8ed,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_2_1479406203_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061593_2_1479406203_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17 11:10:04,Charles Bartlett,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
631b0ad1-be37-4583-b2bb-2798402843ed,,,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061594_1479405723_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23721187,,,,Pieris rapae,,Photo captured on smartphone,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061594_1479405723.jpg,,,,,,en,,,,,,,,urn:uuid:0c5dbd00-d301-4b86-967e-2defffdf8d6d,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061594_1479405723_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/UD_UDCC/UDCC_TCN00061/UDCC_TCN_00061594_1479405723_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17 11:02:03,Charles Bartlett,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
